CustomerID,Recency,Frequency,Monetary,Churn_Status,R_Score,F_Score,M_Score,RFM_Score,Segment
12834,282,1,312.38,Churned,2,1,1,4,Lost
12835,427,41,6043.31,Churned,1,4,4,9,"At Risk"
12836,59,15,6585.62,Active,3,4,4,11,"Loyal Customers"
12837,173,2,688.41,Churned,2,2,2,6,Lost
12838,33,10,3398.48,Active,3,4,4,11,"Loyal Customers"
12839,2,26,10071.73,Active,4,4,4,12,Champions
12840,143,7,4041.97,Churned,2,3,4,9,"At Risk"
12841,4,40,7540.68,Active,4,4,4,12,Champions
12842,70,4,1917.99,Active,3,3,3,9,"Loyal Customers"
12843,65,30,6588.41,Active,3,4,4,11,"Loyal Customers"
12844,29,4,648.60,Active,3,3,2,8,"Loyal Customers"
12845,267,4,354.09,Churned,2,3,2,7,"At Risk"
12846,682,1,15.58,Churned,1,1,1,3,Lost
12847,22,2,1636.90,Active,4,2,3,9,"New Customers"
12848,675,1,208.00,Churned,1,1,1,3,Lost
12849,31,6,3090.56,Active,3,3,4,10,"Loyal Customers"
12850,445,1,330.00,Churned,1,1,1,3,Lost
12851,96,2,284.13,Churned,2,2,1,5,Lost
12852,294,1,311.55,Churned,2,1,1,4,Lost
12853,134,11,3907.50,Churned,2,4,4,10,"At Risk"
12854,78,7,2994.02,Active,3,3,4,10,"Loyal Customers"
12855,372,4,650.94,Churned,2,3,2,7,"At Risk"
12856,7,6,2179.93,Active,4,3,3,10,"Loyal Customers"
12857,210,6,3688.00,Churned,2,3,4,9,"At Risk"
12858,383,1,177.92,Churned,1,1,1,3,Lost
12859,458,1,575.10,Churned,1,1,2,4,Lost
12860,693,1,55.47,Churned,1,1,1,3,Lost
12861,619,1,68.25,Churned,1,1,1,3,Lost
12862,425,2,1008.32,Churned,1,2,3,6,Others
12863,52,6,2792.55,Active,3,3,4,10,"Loyal Customers"
12864,138,2,299.57,Churned,2,2,1,5,Lost
12865,26,4,3323.47,Active,3,3,4,10,"Loyal Customers"
12866,283,3,1227.35,Churned,2,2,3,7,Others
12867,26,13,7913.29,Active,3,4,4,11,"Loyal Customers"
12868,185,8,2247.06,Churned,2,4,3,9,"At Risk"
12869,681,1,337.67,Churned,1,1,1,3,Lost
12870,375,3,1676.95,Churned,2,2,3,7,Others
12871,84,3,744.02,Active,3,2,2,7,Others
12872,326,12,3685.49,Churned,2,4,4,10,"At Risk"
12873,282,3,2027.30,Churned,2,2,3,7,Others
12874,385,2,948.42,Churned,1,2,3,6,Others
12875,143,5,1356.99,Churned,2,3,3,8,"At Risk"
12876,57,4,4081.79,Active,3,3,4,10,"Loyal Customers"
12877,3,20,2955.17,Active,4,4,4,12,Champions
12878,236,2,854.99,Churned,2,2,2,6,Lost
12879,44,3,573.22,Active,3,2,2,7,Others
12880,381,2,640.13,Churned,1,2,2,5,Lost
12881,275,1,298.00,Churned,2,1,1,4,Lost
12882,9,2,1463.04,Active,4,2,3,9,"New Customers"
12883,24,4,703.47,Active,4,3,2,9,"Loyal Customers"
12884,88,1,309.05,Active,3,1,1,5,Others
12885,63,3,1175.22,Active,3,2,3,8,Others
12886,67,2,1378.40,Active,3,2,3,8,Others
12887,383,1,222.40,Churned,1,1,1,3,Lost
12888,214,2,354.12,Churned,2,2,2,6,Lost
12889,381,4,385.46,Churned,1,3,2,6,"At Risk"
12890,24,2,717.27,Active,4,2,2,8,"New Customers"
12891,185,11,840.50,Churned,2,4,2,8,"At Risk"
12892,396,1,263.38,Churned,1,1,1,3,Lost
12893,30,1,188.14,Active,3,1,1,5,Others
12894,575,1,157.35,Churned,1,1,1,3,Lost
12895,42,2,372.80,Active,3,2,2,7,Others
12897,204,4,514.25,Churned,2,3,2,7,"At Risk"
12898,463,2,310.96,Churned,1,2,1,4,Lost
12899,413,1,366.40,Churned,1,1,2,4,Lost
12900,422,1,340.33,Churned,1,1,1,3,Lost
12901,8,28,17654.54,Active,4,4,4,12,Champions
12902,264,1,138.68,Churned,2,1,1,4,Lost
12903,428,1,833.53,Churned,1,1,2,4,Lost
12904,18,2,509.58,Active,4,2,2,8,"New Customers"
12905,576,2,1018.42,Churned,1,2,3,6,Others
12906,11,5,2919.81,Active,4,3,4,11,"Loyal Customers"
12907,395,2,508.91,Churned,1,2,2,5,Lost
12908,176,5,1776.00,Churned,2,3,3,8,"At Risk"
12909,39,8,3103.19,Active,3,4,4,11,"Loyal Customers"
12910,23,13,5796.52,Active,4,4,4,12,Champions
12911,551,1,1680.47,Churned,1,1,3,5,Others
12912,2,5,1662.30,Active,4,3,3,10,"Loyal Customers"
12913,4,13,6700.86,Active,4,4,4,12,Champions
12914,400,1,223.98,Churned,1,1,1,3,Lost
12915,148,4,1174.75,Churned,2,3,3,8,"At Risk"
12916,138,7,4654.02,Churned,2,3,4,9,"At Risk"
12917,128,6,4359.20,Churned,2,3,4,9,"At Risk"
12918,626,1,10953.50,Churned,1,1,4,6,Others
12919,8,6,1335.19,Active,4,3,3,10,"Loyal Customers"
12920,17,4,488.09,Active,4,3,2,9,"Loyal Customers"
12921,9,74,35921.04,Active,4,4,4,12,Champions
12922,161,1,405.38,Churned,2,1,2,5,Lost
12923,64,3,789.87,Active,3,2,2,7,Others
12924,88,12,2469.40,Active,3,4,4,11,"Loyal Customers"
12925,4,3,729.33,Active,4,2,2,8,"New Customers"
12926,411,4,1548.46,Churned,1,3,3,7,"At Risk"
12927,394,1,197.31,Churned,1,1,1,3,Lost
12928,35,12,4304.89,Active,3,4,4,11,"Loyal Customers"
12929,311,1,117.85,Churned,2,1,1,4,Lost
12930,78,2,415.80,Active,3,2,2,7,Others
12931,21,57,92347.34,Active,4,4,4,12,Champions
12932,539,8,1698.56,Churned,1,4,3,8,"At Risk"
12933,24,8,1687.03,Active,4,4,3,11,"Loyal Customers"
12934,736,1,181.65,Churned,1,1,1,3,Lost
12935,2,15,4243.86,Active,4,4,4,12,Champions
12936,17,4,1063.90,Active,4,3,3,10,"Loyal Customers"
12937,15,9,3097.61,Active,4,4,4,12,Champions
12938,25,1,114.14,Active,4,1,1,6,"New Customers"
12939,64,20,25264.80,Active,3,4,4,11,"Loyal Customers"
12940,54,2,913.54,Active,3,2,3,8,Others
12941,724,1,377.49,Churned,1,1,2,4,Lost
12942,131,3,942.65,Churned,2,2,3,7,Others
12943,558,2,496.50,Churned,1,2,2,5,Lost
12944,35,2,604.51,Active,3,2,2,7,Others
12945,288,2,900.11,Churned,2,2,3,7,Others
12946,436,1,324.45,Churned,1,1,1,3,Lost
12947,143,6,1908.03,Churned,2,3,3,8,"At Risk"
12948,16,9,2317.43,Active,4,4,4,12,Champions
12949,30,22,15526.70,Active,3,4,4,11,"Loyal Customers"
12950,2,3,1843.00,Active,4,2,3,9,"New Customers"
12951,8,15,3213.72,Active,4,4,4,12,Champions
12952,5,4,1387.79,Active,4,3,3,10,"Loyal Customers"
12953,9,2,828.81,Active,4,2,2,8,"New Customers"
12954,638,1,162.45,Churned,1,1,1,3,Lost
12955,1,11,4757.16,Active,4,4,4,12,Champions
12956,306,4,521.89,Churned,2,3,2,7,"At Risk"
12957,9,13,8706.97,Active,4,4,4,12,Champions
12958,400,2,539.49,Churned,1,2,2,5,Lost
12959,484,1,150.95,Churned,1,1,1,3,Lost
12960,413,4,1322.07,Churned,1,3,3,7,"At Risk"
12961,379,1,211.99,Churned,2,1,1,4,Lost
12962,7,2,266.39,Active,4,2,1,7,"New Customers"
12963,8,12,3601.59,Active,4,4,4,12,Champions
12964,437,1,132.24,Churned,1,1,1,3,Lost
12965,89,1,771.91,Active,3,1,2,6,Others
12966,9,1,160.18,Active,4,1,1,6,"New Customers"
12967,358,3,4306.92,Churned,2,2,4,8,Others
12968,112,1,135.95,Churned,2,1,1,4,Lost
12969,602,1,122.45,Churned,1,1,1,3,Lost
12970,7,10,1524.97,Active,4,4,3,11,"Loyal Customers"
12971,3,116,15972.79,Active,4,4,4,12,Champions
12972,413,4,1161.20,Churned,1,3,3,7,"At Risk"
12973,413,1,385.55,Churned,1,1,2,4,Lost
12974,197,2,408.95,Churned,2,2,2,6,Lost
12975,436,6,2100.09,Churned,1,3,3,7,"At Risk"
12976,211,8,3156.38,Churned,2,4,4,10,"At Risk"
12977,156,4,517.63,Churned,2,3,2,7,"At Risk"
12978,385,5,2502.82,Churned,1,3,4,8,"At Risk"
12979,729,1,517.70,Churned,1,1,2,4,Lost
12980,157,21,16245.78,Churned,2,4,4,10,"At Risk"
12981,29,2,372.22,Active,3,2,2,7,Others
12982,242,8,2744.81,Churned,2,4,4,10,"At Risk"
12983,598,1,490.08,Churned,1,1,2,4,Lost
12984,18,1,97.50,Active,4,1,1,6,"New Customers"
12985,0,2,1239.38,Active,4,2,3,9,"New Customers"
12986,428,10,2729.84,Churned,1,4,4,9,"At Risk"
12987,73,5,1312.21,Active,3,3,3,9,"Loyal Customers"
12988,292,1,535.32,Churned,2,1,2,5,Lost
12989,3,33,13551.75,Active,4,4,4,12,Champions
12990,31,7,955.50,Active,3,3,3,9,"Loyal Customers"
12991,23,3,764.82,Active,4,2,2,8,"New Customers"
12992,725,1,93.35,Churned,1,1,1,3,Lost
12993,23,8,1259.63,Active,4,4,3,11,"Loyal Customers"
12994,4,3,974.42,Active,4,2,3,9,"New Customers"
12995,85,1,211.32,Active,3,1,1,5,Others
12996,375,1,355.50,Churned,2,1,2,5,Lost
12997,22,8,2110.91,Active,4,4,3,11,"Loyal Customers"
12998,492,3,920.08,Churned,1,2,3,6,Others
12999,196,3,455.88,Churned,2,2,2,6,Lost
13000,106,4,1032.50,Churned,2,3,3,8,"At Risk"
13001,4,33,24172.10,Active,4,4,4,12,Champions
13002,318,3,414.13,Churned,2,2,2,6,Lost
13003,105,3,149.05,Churned,2,2,1,5,Lost
13004,11,36,11650.85,Active,4,4,4,12,Champions
13005,173,4,999.68,Churned,2,3,3,8,"At Risk"
13006,56,1,81.57,Active,3,1,1,5,Others
13007,579,1,175.25,Churned,1,1,1,3,Lost
13008,323,3,612.13,Churned,2,2,2,6,Lost
13009,672,1,234.00,Churned,1,1,1,3,Lost
13010,374,2,330.12,Churned,2,2,1,5,Lost
13011,372,1,101.10,Churned,2,1,1,4,Lost
13012,9,11,2972.83,Active,4,4,4,12,Champions
13013,1,29,12625.77,Active,4,4,4,12,Champions
13014,10,11,5381.08,Active,4,4,4,12,Champions
13015,53,11,6586.42,Active,3,4,4,11,"Loyal Customers"
13016,73,3,789.89,Active,3,2,2,7,Others
13017,7,1,204.00,Active,4,1,1,6,"New Customers"
13018,16,35,9763.16,Active,4,4,4,12,Champions
13019,379,6,1229.95,Churned,2,3,3,8,"At Risk"
13020,562,2,618.96,Churned,1,2,2,5,Lost
13021,4,17,4887.24,Active,4,4,4,12,Champions
13022,429,1,65.30,Churned,1,1,1,3,Lost
13023,64,3,1449.03,Active,3,2,3,8,Others
13024,470,2,555.87,Churned,1,2,2,5,Lost
13025,731,1,323.39,Churned,1,1,1,3,Lost
13026,1,9,1733.08,Active,4,4,3,11,"Loyal Customers"
13027,113,19,17335.20,Churned,2,4,4,10,"At Risk"
13028,22,2,661.32,Active,4,2,2,8,"New Customers"
13029,30,5,1927.30,Active,3,3,3,9,"Loyal Customers"
13030,11,2,1227.22,Active,4,2,3,9,"New Customers"
13031,407,5,3419.27,Churned,1,3,4,8,"At Risk"
13032,52,9,2843.55,Active,3,4,4,11,"Loyal Customers"
13033,357,2,220.55,Churned,2,2,1,5,Lost
13034,54,3,922.68,Active,3,2,3,8,Others
13035,73,3,1364.20,Active,3,2,3,8,Others
13036,684,1,307.10,Churned,1,1,1,3,Lost
13037,138,12,3914.95,Churned,2,4,4,10,"At Risk"
13038,80,3,908.46,Active,3,2,3,8,Others
13039,584,4,1010.73,Churned,1,3,3,7,"At Risk"
13040,8,2,676.99,Active,4,2,2,8,"New Customers"
13041,450,4,799.13,Churned,1,3,2,6,"At Risk"
13042,598,3,1556.54,Churned,1,2,3,6,Others
13043,273,1,516.42,Churned,2,1,2,5,Lost
13044,291,11,4853.90,Churned,2,4,4,10,"At Risk"
13045,99,3,808.92,Churned,2,2,2,6,Lost
13046,30,3,949.25,Active,3,2,3,8,Others
13047,31,24,8795.16,Active,3,4,4,11,"Loyal Customers"
13048,14,9,4084.21,Active,4,4,4,12,Champions
13049,64,4,1408.24,Active,3,3,3,9,"Loyal Customers"
13050,14,35,12344.53,Active,4,4,4,12,Champions
13051,578,2,155.80,Churned,1,2,1,4,Lost
13052,212,7,3168.53,Churned,2,3,4,9,"At Risk"
13053,621,1,127.65,Churned,1,1,1,3,Lost
13055,78,4,2321.11,Active,3,3,4,10,"Loyal Customers"
13056,551,1,209.48,Churned,1,1,1,3,Lost
13057,530,3,722.09,Churned,1,2,2,5,Lost
13058,24,3,271.40,Active,4,2,1,7,"New Customers"
13059,249,10,2303.17,Churned,2,4,3,9,"At Risk"
13060,253,1,307.53,Churned,2,1,1,4,Lost
13061,72,1,248.61,Active,3,1,1,5,Others
13062,191,1,346.98,Churned,2,1,1,4,Lost
13063,480,1,188.40,Churned,1,1,1,3,Lost
13064,12,6,1680.74,Active,4,3,3,10,"Loyal Customers"
13065,373,5,1260.91,Churned,2,3,3,8,"At Risk"
13066,24,2,470.80,Active,4,2,2,8,"New Customers"
13067,82,3,508.51,Active,3,2,2,7,Others
13068,10,2,344.00,Active,4,2,1,7,"New Customers"
13069,0,38,9683.13,Active,4,4,4,12,Champions
13070,192,4,751.70,Churned,2,3,2,7,"At Risk"
13071,612,1,129.22,Churned,1,1,1,3,Lost
13072,266,1,177.15,Churned,2,1,1,4,Lost
13073,411,2,418.08,Churned,1,2,2,5,Lost
13074,511,4,1378.74,Churned,1,3,3,7,"At Risk"
13075,129,1,919.61,Churned,2,1,3,6,Others
13076,457,1,135.40,Churned,1,1,1,3,Lost
13077,1,11,3064.67,Active,4,4,4,12,Champions
13078,3,57,29532.45,Active,4,4,4,12,Champions
13079,4,6,419.18,Active,4,3,2,9,"Loyal Customers"
13080,179,4,280.73,Churned,2,3,1,6,"At Risk"
13081,11,28,59205.15,Active,4,4,4,12,Champions
13082,126,21,7335.75,Churned,2,4,4,10,"At Risk"
13083,4,3,395.43,Active,4,2,2,8,"New Customers"
13084,491,1,122.40,Churned,1,1,1,3,Lost
13085,157,8,2433.28,Churned,2,4,4,10,"At Risk"
13086,382,1,439.33,Churned,1,1,2,4,Lost
13087,726,1,313.64,Churned,1,1,1,3,Lost
13088,417,1,236.11,Churned,1,1,1,3,Lost
13089,2,203,116737.86,Active,4,4,4,12,Champions
13090,8,24,14103.09,Active,4,4,4,12,Champions
13091,28,3,2321.82,Active,3,2,4,9,Others
13092,70,12,2140.28,Active,3,4,3,10,"Loyal Customers"
13093,275,55,54943.65,Churned,2,4,4,10,"At Risk"
13094,21,13,2433.12,Active,4,4,4,12,Champions
13095,70,1,74.40,Active,3,1,1,5,Others
13096,394,1,419.70,Churned,1,1,2,4,Lost
13097,32,28,13389.22,Active,3,4,4,11,"Loyal Customers"
13098,1,28,28882.44,Active,4,4,4,12,Champions
13099,99,1,207.36,Churned,2,1,1,4,Lost
13101,234,4,695.40,Churned,2,3,2,7,"At Risk"
13102,1,37,11696.92,Active,4,4,4,12,Champions
13103,39,3,709.64,Active,3,2,2,7,Others
13104,3,9,1709.10,Active,4,4,3,11,"Loyal Customers"
13105,436,1,72.00,Churned,1,1,1,3,Lost
13106,133,2,603.46,Churned,2,2,2,6,Lost
13107,44,9,5253.07,Active,3,4,4,11,"Loyal Customers"
13108,372,2,1098.52,Churned,2,2,3,7,Others
13109,59,3,1134.03,Active,3,2,3,8,Others
13110,31,12,2957.47,Active,3,4,4,11,"Loyal Customers"
13111,718,1,321.88,Churned,1,1,1,3,Lost
13112,541,1,20.60,Churned,1,1,1,3,Lost
13113,0,37,18625.73,Active,4,4,4,12,Champions
13114,730,1,234.38,Churned,1,1,1,3,Lost
13115,11,10,5494.70,Active,4,4,4,12,Champions
13116,138,1,501.14,Churned,2,1,2,5,Lost
13117,21,18,2643.81,Active,4,4,4,12,Champions
13118,19,9,2415.41,Active,4,4,4,12,Champions
13119,668,1,134.90,Churned,1,1,1,3,Lost
13120,238,1,30.60,Churned,2,1,1,4,Lost
13121,269,1,283.73,Churned,2,1,1,4,Lost
13122,94,2,922.39,Churned,3,2,3,8,Others
13123,472,2,506.75,Churned,1,2,2,5,Lost
13124,89,4,4782.45,Active,3,3,4,10,"Loyal Customers"
13125,523,1,158.57,Churned,1,1,1,3,Lost
13126,4,13,3998.25,Active,4,4,4,12,Champions
13127,77,1,259.17,Active,3,1,1,5,Others
13128,631,1,263.50,Churned,1,1,1,3,Lost
13129,452,2,233.25,Churned,1,2,1,4,Lost
13130,94,1,64.00,Churned,3,1,1,5,Others
13131,23,7,3313.77,Active,4,3,4,11,"Loyal Customers"
13132,261,1,77.30,Churned,2,1,1,4,Lost
13133,273,3,200.45,Churned,2,2,1,5,Lost
13134,85,6,2475.23,Active,3,3,4,10,"Loyal Customers"
13135,196,2,3371.45,Churned,2,2,4,8,Others
13136,56,13,6274.56,Active,3,4,4,11,"Loyal Customers"
13137,10,16,7712.70,Active,4,4,4,12,Champions
13138,22,7,1467.24,Active,4,3,3,10,"Loyal Customers"
13139,16,8,8202.98,Active,4,4,4,12,Champions
13140,108,5,1215.68,Churned,2,3,3,8,"At Risk"
13141,84,17,7668.58,Active,3,4,4,11,"Loyal Customers"
13142,19,1,307.09,Active,4,1,1,6,"New Customers"
13143,584,1,405.10,Churned,1,1,2,4,Lost
13144,332,2,135.35,Churned,2,2,1,5,Lost
13145,39,7,1423.52,Active,3,3,3,9,"Loyal Customers"
13146,26,1,228.91,Active,3,1,1,5,Others
13147,10,4,712.80,Active,4,3,2,9,"Loyal Customers"
13148,29,26,8621.81,Active,3,4,4,11,"Loyal Customers"
13149,14,4,1676.06,Active,4,3,3,10,"Loyal Customers"
13150,484,3,449.97,Churned,1,2,2,5,Lost
13151,295,3,2580.74,Churned,2,2,4,8,Others
13152,417,7,2146.38,Churned,1,3,3,7,"At Risk"
13153,5,1,486.22,Active,4,1,2,7,"New Customers"
13154,399,3,1624.84,Churned,1,2,3,6,Others
13155,33,6,1750.18,Active,3,3,3,9,"Loyal Customers"
13156,385,3,1586.54,Churned,1,2,3,6,Others
13157,49,9,5687.36,Active,3,4,4,11,"Loyal Customers"
13158,94,5,1508.18,Churned,3,3,3,9,"Loyal Customers"
13159,8,4,1437.85,Active,4,3,3,10,"Loyal Customers"
13160,22,1,91.80,Active,4,1,1,6,"New Customers"
13161,313,2,478.88,Churned,2,2,2,6,Lost
13162,122,16,9275.49,Churned,2,4,4,10,"At Risk"
13163,610,1,17.65,Churned,1,1,1,3,Lost
13164,569,2,372.20,Churned,1,2,2,5,Lost
13165,46,3,1451.16,Active,3,2,3,8,Others
13166,283,2,884.18,Churned,2,2,2,6,Lost
13167,18,5,1125.15,Active,4,3,3,10,"Loyal Customers"
13168,36,5,1875.31,Active,3,3,3,9,"Loyal Customers"
13169,63,3,840.08,Active,3,2,2,7,Others
13170,26,1,116.01,Active,3,1,1,5,Others
13171,21,3,468.41,Active,4,2,2,8,"New Customers"
13172,400,1,69.60,Churned,1,1,1,3,Lost
13173,4,11,2639.35,Active,4,4,4,12,Champions
13174,16,12,9494.84,Active,4,4,4,12,Champions
13175,582,2,831.45,Churned,1,2,2,5,Lost
13176,46,1,492.84,Active,3,1,2,6,Others
13177,64,2,512.20,Active,3,2,2,7,Others
13178,26,21,14059.19,Active,3,4,4,11,"Loyal Customers"
13179,618,1,572.31,Churned,1,1,2,4,Lost
13180,607,1,86.10,Churned,1,1,1,3,Lost
13181,381,1,359.69,Churned,1,1,2,4,Lost
13182,45,1,121.18,Active,3,1,1,5,Others
13183,7,15,7036.18,Active,4,4,4,12,Champions
13184,14,10,1701.29,Active,4,4,3,11,"Loyal Customers"
13185,267,1,71.40,Churned,2,1,1,4,Lost
13186,39,3,1575.89,Active,3,2,3,8,Others
13187,337,4,367.01,Churned,2,3,2,7,"At Risk"
13188,11,1,114.60,Active,4,1,1,6,"New Customers"
13189,18,2,260.68,Active,4,2,1,7,"New Customers"
13190,544,3,570.66,Churned,1,2,2,5,Lost
13191,658,1,164.69,Churned,1,1,1,3,Lost
13192,95,6,2558.58,Churned,3,3,4,10,"Loyal Customers"
13193,61,1,117.88,Active,3,1,1,5,Others
13194,135,2,472.78,Churned,2,2,2,6,Lost
13195,414,1,172.38,Churned,1,1,1,3,Lost
13196,11,7,3068.84,Active,4,3,4,11,"Loyal Customers"
13197,609,1,373.01,Churned,1,1,2,4,Lost
13198,10,8,4974.23,Active,4,4,4,12,Champions
13199,3,67,16432.89,Active,4,4,4,12,Champions
13200,19,4,870.09,Active,4,3,2,9,"Loyal Customers"
13201,502,4,1240.61,Churned,1,3,3,7,"At Risk"
13202,394,7,1580.30,Churned,1,3,3,7,"At Risk"
13203,9,10,2648.25,Active,4,4,4,12,Champions
13204,731,1,966.66,Churned,1,1,3,5,Others
13205,443,1,2803.20,Churned,1,1,4,6,Others
13206,400,13,8377.32,Churned,1,4,4,9,"At Risk"
13207,15,4,535.86,Active,4,3,2,9,"Loyal Customers"
13208,58,9,1988.50,Active,3,4,3,10,"Loyal Customers"
13209,30,13,8509.51,Active,3,4,4,11,"Loyal Customers"
13210,93,1,353.48,Churned,3,1,2,6,Others
13211,10,10,2729.32,Active,4,4,4,12,Champions
13212,19,3,788.08,Active,4,2,2,8,"New Customers"
13213,56,11,3851.52,Active,3,4,4,11,"Loyal Customers"
13214,417,7,3264.23,Churned,1,3,4,8,"At Risk"
13215,402,1,81.60,Churned,1,1,1,3,Lost
13216,267,1,333.74,Churned,2,1,1,4,Lost
13217,122,4,666.48,Churned,2,3,2,7,"At Risk"
13218,127,1,62.64,Churned,2,1,1,4,Lost
13219,618,1,76.23,Churned,1,1,1,3,Lost
13220,78,5,1336.09,Active,3,3,3,9,"Loyal Customers"
13221,240,2,847.41,Churned,2,2,2,6,Lost
13222,577,1,88.50,Churned,1,1,1,3,Lost
13223,200,6,969.12,Churned,2,3,3,8,"At Risk"
13224,60,2,2155.95,Active,3,2,3,8,Others
13225,3,16,16260.07,Active,4,4,4,12,Champions
13226,273,2,312.46,Churned,2,2,1,5,Lost
13227,201,1,257.70,Churned,2,1,1,4,Lost
13228,81,1,358.00,Active,3,1,2,6,Others
13229,225,1,160.95,Churned,2,1,1,4,Lost
13230,4,30,6360.78,Active,4,4,4,12,Champions
13232,12,7,1357.60,Active,4,3,3,10,"Loyal Customers"
13233,74,4,1176.46,Active,3,3,3,9,"Loyal Customers"
13234,672,2,356.95,Churned,1,2,2,5,Lost
13235,212,1,1031.07,Churned,2,1,3,6,Others
13236,24,2,744.85,Active,4,2,2,8,"New Customers"
13237,387,1,643.00,Churned,1,1,2,4,Lost
13238,17,6,1006.63,Active,4,3,3,10,"Loyal Customers"
13239,261,5,1594.69,Churned,2,3,3,8,"At Risk"
13240,96,8,1738.52,Churned,2,4,3,9,"At Risk"
13241,411,1,115.58,Churned,1,1,1,3,Lost
13242,112,7,699.40,Churned,2,3,2,7,"At Risk"
13243,203,5,1278.04,Churned,2,3,3,8,"At Risk"
13244,92,1,121.74,Churned,3,1,1,5,Others
13245,50,2,989.22,Active,3,2,3,8,Others
13246,18,11,3387.43,Active,4,4,4,12,Champions
13247,17,4,501.12,Active,4,3,2,9,"Loyal Customers"
13248,124,2,465.68,Churned,2,2,2,6,Lost
13249,92,9,1608.93,Churned,3,4,3,10,"Loyal Customers"
13250,460,2,256.04,Churned,1,2,1,4,Lost
13251,402,1,252.68,Churned,1,1,1,3,Lost
13252,394,2,399.30,Churned,1,2,2,5,Lost
13253,156,4,2951.11,Churned,2,3,4,9,"At Risk"
13254,376,1,51.41,Churned,2,1,1,4,Lost
13255,9,3,904.46,Active,4,2,3,9,"New Customers"
13257,436,1,149.75,Churned,1,1,1,3,Lost
13258,11,5,1035.18,Active,4,3,3,10,"Loyal Customers"
13259,61,9,1433.38,Active,3,4,3,10,"Loyal Customers"
13260,61,1,557.62,Active,3,1,2,6,Others
13261,268,2,944.10,Churned,2,2,3,7,Others
13262,263,3,573.45,Churned,2,2,2,6,Lost
13263,1,39,8704.69,Active,4,4,4,12,Champions
13264,442,1,722.56,Churned,1,1,2,4,Lost
13265,53,5,2107.66,Active,3,3,3,9,"Loyal Customers"
13266,11,19,6135.04,Active,4,4,4,12,Champions
13267,2,36,9758.26,Active,4,4,4,12,Champions
13268,17,11,3214.69,Active,4,4,4,12,Champions
13269,1,28,8891.70,Active,4,4,4,12,Champions
13270,366,1,1180.00,Churned,2,1,3,6,Others
13271,37,1,217.38,Active,3,1,1,5,Others
13272,31,2,276.56,Active,3,2,1,6,Others
13273,113,1,138.98,Churned,2,1,1,4,Lost
13274,409,1,360.85,Churned,1,1,2,4,Lost
13275,383,2,241.66,Churned,1,2,1,4,Lost
13276,63,5,1939.26,Active,3,3,3,9,"Loyal Customers"
13277,15,7,523.30,Active,4,3,2,9,"Loyal Customers"
13278,40,4,1435.85,Active,3,3,3,9,"Loyal Customers"
13279,78,1,137.75,Active,3,1,1,5,Others
13280,122,7,2322.63,Churned,2,3,4,9,"At Risk"
13281,439,1,350.85,Churned,1,1,2,4,Lost
13282,18,4,1313.19,Active,4,3,3,10,"Loyal Customers"
13283,59,4,373.36,Active,3,3,2,8,"Loyal Customers"
13284,330,1,201.19,Churned,2,1,1,4,Lost
13285,23,6,3364.59,Active,4,3,4,11,"Loyal Customers"
13286,600,1,734.91,Churned,1,1,2,4,Lost
13287,603,3,781.59,Churned,1,2,2,5,Lost
13288,443,5,927.61,Churned,1,3,3,7,"At Risk"
13289,723,1,307.95,Churned,1,1,1,3,Lost
13290,438,1,208.63,Churned,1,1,1,3,Lost
13291,155,11,3320.84,Churned,2,4,4,10,"At Risk"
13292,38,5,994.51,Active,3,3,3,9,"Loyal Customers"
13293,392,6,1192.94,Churned,1,3,3,7,"At Risk"
13294,189,3,1689.53,Churned,2,2,3,7,Others
13295,359,4,1101.97,Churned,2,3,3,8,"At Risk"
13296,137,6,792.51,Churned,2,3,2,7,"At Risk"
13297,7,7,4368.62,Active,4,3,4,11,"Loyal Customers"
13298,1,1,360.00,Active,4,1,2,7,"New Customers"
13299,268,3,1218.70,Churned,2,2,3,7,Others
13300,169,3,1285.51,Churned,2,2,3,7,Others
13301,103,4,618.09,Churned,2,3,2,7,"At Risk"
13302,155,2,159.20,Churned,2,2,1,5,Lost
13303,400,1,61.72,Churned,1,1,1,3,Lost
13304,351,4,1217.99,Churned,2,3,3,8,"At Risk"
13305,4,16,3754.71,Active,4,4,4,12,Champions
13306,430,1,53.65,Churned,1,1,1,3,Lost
13307,120,3,273.34,Churned,2,2,1,5,Lost
13308,22,4,1670.37,Active,4,3,3,10,"Loyal Customers"
13309,7,6,1706.37,Active,4,3,3,10,"Loyal Customers"
13310,28,5,1541.20,Active,3,3,3,9,"Loyal Customers"
13311,4,2,598.57,Active,4,2,2,8,"New Customers"
13312,451,1,124.75,Churned,1,1,1,3,Lost
13313,22,12,3445.32,Active,4,4,4,12,Champions
13314,1,3,775.94,Active,4,2,2,8,"New Customers"
13315,689,1,310.26,Churned,1,1,1,3,Lost
13316,37,10,13191.57,Active,3,4,4,11,"Loyal Customers"
13317,66,19,6486.09,Active,3,4,4,11,"Loyal Customers"
13318,1,3,640.76,Active,4,2,2,8,"New Customers"
13319,5,58,22082.50,Active,4,4,4,12,Champions
13320,78,6,2228.10,Active,3,3,3,9,"Loyal Customers"
13321,72,2,567.36,Active,3,2,2,7,Others
13322,17,1,199.48,Active,4,1,1,6,"New Customers"
13323,3,5,787.85,Active,4,3,2,9,"Loyal Customers"
13324,36,18,10513.47,Active,3,4,4,11,"Loyal Customers"
